tic,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age,ref,teff,rstar,mstar
413463134,4.1525743554539786e+18,276.501028071223,-13.0420888212878,0.347338,16.03,,,,,13.642,0.047,12.696,0.046,12.128,0.041,17.6323,0.00156,19.6445,0.071394,16.2305,0.010768,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3728.0,7.79894,
413463242,4.152574183653996e+18,276.520493439102,-13.0478063150881,0.413538,12.2688,16.862,0.052,14.972,0.195,10.299,0.048,9.693,0.048,9.409,0.05,13.6827,0.000472,15.3171,0.007573,12.4243,0.002013,8.61,0.024,8.586,0.023,10.283,0.363,7.273,,Bica_3,,Cantat-Gaudin2020,4046.0,29.2235,
413463260,4.1525741536023634e+18,276.515419466187,-13.0486454955535,0.45807,13.4169,19.384,0.202,16.488,0.229,11.315,0.029,10.712,0.047,10.391,0.055,14.8923,0.001283,16.6666,0.008069,13.5919,0.007548,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3925.0,16.5584,
413463445,4.15257411924336e+18,276.532484531104,-13.0586889212887,0.517701,14.5658,,,17.212,0.0472,12.501,0.045,11.738,0.042,11.237,0.043,15.8986,0.001198,17.3757,0.011098,14.6602,0.004287,,,,,,,,,Bica_3,,Cantat-Gaudin2020,4123.0,,
413463705,4.152573977495462e+18,276.511433341299,-13.0738761339579,0.426461,13.8804,18.864,0.162,16.704,0.446,11.925,,11.207,,10.833,0.04,15.3161,0.000969,16.9827,0.010316,14.0283,0.007829,,,,,,,,,Bica_3,,Cantat-Gaudin2020,3995.0,14.0515,
432502647,4.1529477126724255e+18,277.462907574481,-12.4265953895048,0.305398,14.9046,15.928,0.105,14.963,1.133,12.56,,12.715,0.067,12.398,0.055,15.9052,0.001279,16.8275,0.008552,14.8732,0.004905,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,6326.0,4.87281,1.25
432501964,4.1530445684700713e+18,277.47739204095,-12.3830036155824,0.298538,16.0192,18.678,0.188,17.6989,0.0477,14.347,0.051,13.805,0.042,13.532,0.05,17.0146,0.00177,17.8634,0.017648,15.9211,0.007214,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,5642.0,3.08155,1.0
432500260,4.153046668735624e+18,277.455382714349,-12.2782647379744,0.307996,13.1716,18.257,0.165,15.468,0.114,11.191,0.024,10.296,0.027,9.912,0.024,14.4101,0.000341,15.7443,0.004126,13.2539,0.002001,9.521,0.025,9.653,0.023,11.654,,8.141,,Dias_6,1096.478196143183,Cantat-Gaudin2020,4385.0,18.1271,
432680647,4.153047214170284e+18,277.543927621727,-12.2734637047519,0.327205,13.5604,16.355,0.184,14.767,0.046,12.185,0.023,11.788,0.03,11.568,0.03,14.376,0.000378,15.1092,0.00238,13.5174,0.001108,11.36,0.047,11.596,0.057,9.267,0.122,6.597,0.171,Dias_6,1096.478196143183,Cantat-Gaudin2020,6636.0,6.46506,
432680812,4.153047252850477e+18,277.560826466067,-12.2642366385405,0.316622,13.7214,16.555,0.185,15.003,0.16,12.382,0.033,12.003,0.082,11.779,0.029,14.4941,0.000401,15.1803,0.002314,13.6666,0.00157,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,6948.0,5.79637,
432679906,4.15304673745437e+18,277.551755363674,-12.3181830665499,0.275894,14.5025,17.25,0.099,15.775,0.137,13.112,0.029,12.701,0.03,12.505,0.037,15.3025,0.000786,16.0124,0.003758,14.436,0.003927,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,7259.0,4.73168,1.63
432680295,4.153046909253048e+18,277.597711123671,-12.2946686509572,0.224502,14.692,17.066,0.113,15.717,0.286,13.464,0.047,13.133,0.038,13.028,0.034,15.3976,0.000938,16.0062,0.003039,14.6188,0.002246,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,7205.0,4.47258,1.61
432681718,4.153054502755937e+18,277.590944484567,-12.2033995129735,0.341558,15.3126,17.935,0.101,16.464,0.0461,13.897,0.028,13.387,0.026,13.144,0.043,16.0635,0.000901,16.6698,0.006931,15.2026,0.006255,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,6806.0,2.54973,1.46
432681977,4.153048902118611e+18,277.567449652037,-12.1872637668989,0.366743,16.119,19.099,0.185,17.5288,0.0497,14.624,0.044,14.101,0.057,13.949,0.095,16.9956,0.001123,17.7425,0.030891,16.0369,0.008701,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,5925.0,2.07561,1.08
432677885,4.153040277823435e+18,277.581037445463,-12.4491983518077,0.366428,14.6737,17.335,0.102,15.855,0.263,13.296,0.033,12.937,0.041,12.695,0.044,15.4951,0.000905,16.2311,0.008141,14.6159,0.0027,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,7136.0,3.51771,1.59
432679122,4.1530419914897377e+18,277.561367674693,-12.3669141997488,0.427361,15.0637,17.756,0.186,16.4861,0.0461,13.575,0.036,13.238,0.045,13.055,0.06,15.9415,0.000821,16.7428,0.006611,15.0182,0.002303,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,7044.0,2.78341,1.56
432680787,4.153047562066007e+18,277.583836523367,-12.2663370354594,,14.9956,15.874,0.128,15.475,0.366,13.411,0.064,13.118,0.099,12.772,0.079,15.7183,0.000719,16.237,0.019648,14.7687,0.01241,11.741,0.052,11.986,0.056,10.494,,7.297,,Dias_6,1096.478196143183,Cantat-Gaudin2020,,,
432681422,4.153048519840544e+18,277.580883206932,-12.2240589853292,0.440056,16.3825,19.393,0.181,17.7836,0.0468,14.96,0.022,14.271,0.03,14.183,0.103,17.2551,0.00124,18.0024,0.011446,16.3046,0.010516,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,5779.0,1.60403,1.04
432679191,4.153042201968869e+18,277.55861851095,-12.3621635131283,0.347063,15.0521,17.874,0.183,16.3964,0.0466,13.571,0.028,13.174,0.051,12.896,0.043,15.8901,0.002319,16.5893,0.009663,14.9292,0.009082,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,7533.0,,
432679484,4.153042270688364e+18,277.550909910523,-12.3429559665283,0.403626,15.6606,18.703,0.18,17.2169,0.047,14.199,0.022,13.735,0.03,13.575,0.047,16.6029,0.000951,17.4641,0.015032,15.6281,0.005865,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,5989.0,2.5263,1.1
432680097,4.153043919955805e+18,277.59137781698,-12.3062097884796,0.360321,15.5963,18.453,0.187,16.8979,0.0462,14.292,0.04,13.902,0.026,13.733,0.058,16.4222,0.001042,17.1544,0.008605,15.5478,0.002883,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,6235.0,2.40025,1.21
432678978,4.153042060209188e+18,277.544103358936,-12.3771215855746,0.264775,14.9903,17.4,0.105,16.413,1.133,13.587,0.032,13.176,0.051,13.012,0.033,15.81,0.001106,16.5606,0.010274,14.9216,0.003124,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,7986.0,4.03762,1.92
432679331,4.153042201968874e+18,277.561965183655,-12.3527743562737,0.295116,14.4761,17.847,0.18,15.869,0.092,13.005,0.04,12.613,0.023,12.374,0.027,15.3617,0.00091,16.1619,0.004397,14.4315,0.0023,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,6614.0,5.1473,
432679489,4.153043507638914e+18,277.593249831018,-12.3428249896185,,15.5025,17.589,0.116,16.8166,0.0461,13.844,0.056,13.485,0.064,13.247,0.071,16.3045,0.001021,16.886,0.007429,15.216,0.004468,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,,,
432679954,4.153046771814101e+18,277.565673012414,-12.3156229390504,0.27457,14.6837,17.45,0.099,15.832,0.229,13.311,0.029,12.957,0.034,12.845,0.04,15.4733,0.000782,16.1779,0.00443,14.6199,0.002659,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,7340.0,4.314,1.67
432680066,4.153046767493561e+18,277.575502143135,-12.3076685777264,0.359957,16.3494,18.247,0.157,17.8824,0.0477,14.763,0.115,14.266,0.156,14.014,,17.281,0.001319,18.0987,0.019061,16.2824,0.006831,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,5571.0,2.11746,0.98
432680984,4.153047596448496e+18,277.582442562156,-12.2537519331397,0.4085,15.1823,17.454,0.111,16.53,0.15,13.928,0.04,12.888,,12.536,,15.8646,0.000737,16.4446,0.004227,15.1097,0.002748,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,6974.0,2.06798,1.53
1658690559,4.1530422363286047e+18,277.572970990536,-12.3510362383121,0.334702,14.9765,,,16.2222,0.046,,,,,,,15.7715,0.000942,16.4811,0.005678,14.9195,0.001991,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,7091.0,3.20078,1.57
432500700,4.153045530542981e+18,277.528485845628,-12.3064329494241,0.304467,15.4646,18.383,0.184,16.8731,0.0461,14.016,0.037,13.597,0.029,13.401,0.047,16.3401,0.001081,17.1347,0.00637,15.4293,0.00356,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,6287.0,3.15933,1.23
432678676,4.153041789651976e+18,277.560555918718,-12.3957632383815,0.417586,15.8369,18.437,0.101,17.2727,0.0463,14.385,0.029,13.953,0.044,13.693,0.054,16.7209,0.001239,17.5155,0.009882,15.7789,0.004225,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,7030.0,2.03935,1.55
432679553,4.153043713797362e+18,277.57654990366,-12.3390462522976,0.310999,15.6572,18.719,0.18,17.2899,0.047,14.092,0.028,13.677,0.027,13.401,0.046,16.6327,0.00112,17.5383,0.014845,15.6363,0.00372,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,5973.0,3.35367,1.1
432679880,4.153043816876587e+18,277.582694335477,-12.3201587115849,0.349986,13.013,17.471,0.162,15.1,0.08,11.089,0.022,10.281,0.021,9.984,0.024,14.2118,0.000471,15.4972,0.00567,13.0801,0.003278,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,4344.0,16.5341,
1658691918,4.1530437438365015e+18,277.596917144746,-12.3307241569959,0.299423,15.4431,,,16.8214,0.0463,,,,,,,16.3051,0.000857,17.0683,0.009248,15.3912,0.006372,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,6071.0,3.20364,1.13
432501415,4.153042270688364e+18,277.54251953073,-12.3502368218635,0.37262,15.0046,17.635,0.113,16.454,0.16,13.593,0.058,13.195,0.042,12.967,0.037,15.8543,0.000878,16.6167,0.007513,14.9577,0.004762,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,6607.0,3.12441,1.38
432677759,4.1530402434637015e+18,277.564744440489,-12.4573617673166,0.251529,15.1381,17.97,0.184,16.5371,0.0462,13.696,0.029,13.381,0.04,13.044,0.049,16.0043,0.001073,16.7923,0.007573,15.0873,0.004602,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,7165.0,4.18806,1.6
432678726,4.153041824011711e+18,277.567677703732,-12.3923212427903,0.360338,15.1542,17.73,0.118,16.6129,0.0461,13.724,0.066,13.362,0.082,13.164,0.076,16.0483,0.000937,16.8738,0.006269,15.1163,0.002403,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,7063.0,3.1899,1.56
1658694583,4.1530475620660086e+18,277.583183360309,-12.2665541905475,0.314102,15.3039,,,16.4341,0.0461,,,,,,,16.044,0.000847,16.6579,0.006256,15.211,0.005893,,,,,,,,,Dias_6,1096.478196143183,Cantat-Gaudin2020,6865.0,2.69635,1.49
432679668,4.153043782516851e+18,277.565988292569,-12.3312845273758,0.284044,13.1433,14.255,0.117,14.992,0.092,11.317,0.043,10.536,0.034,10.262,0.027,14.3099,0.000428,15.5098,0.003921,13.211,0.001884,9.786,0.026,9.735,0.022,11.837,,8.482,,Dias_6,1096.478196143183,Cantat-Gaudin2020,4955.0,16.6058,
